onset	duration	trial_type	trial_number	event_code	response_time	response	result
-19.4604538833	n/a	n/a	n/a	1	n/a	n/a	n/a
0.0	0	n/a	n/a	2	19.4604538833	n/a	n/a
0.023383403	5	090	0	3	n/a	n/a	C:\StimTool\CueReactivity\media\blank.png
10.271333531	5	001	1	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide023.jpeg
15.4765662656	5	000	2	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide003.jpeg
20.681153968	5	005	3	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide106.jpeg
25.8503900392	5	102	4	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide047.jpeg
25.8503900392	5	102	4	4	n/a	n/a	n/a
26.6555757187	0	102	4	5	0.805185679579	b	1
31.0716340987	5	004	5	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide091.jpeg
36.2663292023	5	003	6	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide082.jpeg
41.4046053086	5	009	7	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
42.203479226	0	009	7	7	0.798873917433	2	n/a
46.4356497515	5	091	8	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
56.6360210595	5	010	9	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide014.jpeg
61.8325320434	5	013	10	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide076.jpeg
67.0758548353	5	111	11	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide032.jpeg
67.0758548353	5	111	11	4	n/a	n/a	n/a
67.6169472134	0	111	11	5	0.541092378087	b	1
72.2439619028	5	014	12	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide091.jpeg
77.4572354332	5	012	13	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide057.jpeg
82.6661615098	5	015	14	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide103.jpeg
87.8048019768	5	019	15	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
88.5506099578	0	019	15	7	0.745807981584	4	n/a
92.8578983078	5	091	16	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
105.065230358	5	100	17	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide004.jpeg
105.065230358	5	100	17	4	n/a	n/a	n/a
105.930670885	0	100	17	5	0.865440526512	b	1
110.267166481	5	005	18	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide111.jpeg
115.481073596	5	001	19	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide026.jpeg
120.633043016	5	003	20	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide088.jpeg
125.866572294	5	004	21	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide100.jpeg
131.065625904	5	002	22	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide050.jpeg
136.203569625	5	009	23	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
136.77731429	0	009	23	7	0.573744664434	2	n/a
141.250398803	5	091	24	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
149.466616033	5	012	25	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide058.jpeg
154.649565946	5	015	26	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide113.jpeg
159.880701419	5	113	27	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide071.jpeg
159.880701419	5	113	27	4	n/a	n/a	n/a
160.588131961	0	113	27	5	0.707430541515	b	1
165.07056944	5	014	28	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide100.jpeg
170.257612584	5	010	29	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide006.jpeg
175.45698871	5	011	30	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide027.jpeg
180.602414252	5	019	31	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
181.218077718	0	019	31	7	0.615663465345	4	n/a
185.643819475	5	091	32	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
193.862039305	5	003	33	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide085.jpeg
199.062278764	5	102	34	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide041.jpeg
199.062278764	5	102	34	4	n/a	n/a	n/a
199.834029355	0	102	34	5	0.77175059123	b	1
204.274687383	5	004	35	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide096.jpeg
209.464877525	5	001	36	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide029.jpeg
214.664480637	5	005	37	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide117.jpeg
