onset	duration	trial_type	trial_number	event_code	response_time	response	result
-116.6471301	n/a	n/a	n/a	1	n/a	n/a	n/a
0.0	0	n/a	n/a	2	116.6471301	n/a	n/a
0.0204971	5	090	0	3	n/a	n/a	C:\StimTool\CueReactivity\media\blank.png
10.2053337	5	001	1	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide023.jpeg
12.0246297	0	001	1	5	1.819296	b	2
15.4060957	5	000	2	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide003.jpeg
16.9197997	0	000	2	5	1.513704	b	2
20.6068789	5	005	3	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide106.jpeg
21.6497722	0	005	3	5	1.0428933	b	2
25.8055536	5	102	4	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide047.jpeg
25.8055536	5	102	4	4	n/a	n/a	n/a
27.2524315	0	102	4	5	1.4468779	b	1
28.0849683	0	102	4	5	2.2794147	b	2
31.0063135	5	004	5	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide091.jpeg
32.5849449	0	004	5	5	1.5786314	b	2
33.5055711	0	004	5	5	2.4992576	b	2
36.2062589	5	003	6	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide082.jpeg
39.6298858	0	003	6	5	3.4236269	b	2
40.4007066	0	003	6	5	4.1944477	b	2
41.4050274	5	009	7	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
42.5460099	0	009	7	7	1.1409825	1	n/a
46.4597773	5	091	8	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
56.6046532	5	010	9	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide014.jpeg
59.4619782	0	010	9	5	2.857325	b	2
61.8045599	5	013	10	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide076.jpeg
63.1522856	0	013	10	5	1.3477257	b	2
67.0078022	5	111	11	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide032.jpeg
67.0078022	5	111	11	4	n/a	n/a	n/a
67.6493595	0	111	11	5	0.6415573	b	1
68.9844572	0	111	11	5	1.976655	b	2
