onset	duration	trial_type	trial_number	event_code	response_time	response	result
-28.9581759571	n/a	n/a	n/a	1	n/a	n/a	n/a
0.0	0	n/a	n/a	2	28.9581759571	n/a	n/a
0.020722341	5	090	0	3	n/a	n/a	C:\StimTool\CueReactivity\media\blank.png
10.2569437646	5	001	1	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide023.jpeg
15.4522925082	5	000	2	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide003.jpeg
20.6616152326	5	005	3	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide106.jpeg
25.858537475	5	102	4	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide047.jpeg
25.858537475	5	102	4	4	n/a	n/a	n/a
26.3044629577	0	102	4	5	0.445925482629	b	1
31.0493788904	5	004	5	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide091.jpeg
36.2338943348	5	003	6	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide082.jpeg
41.4044946171	5	009	7	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
41.9692899281	0	009	7	7	0.564795310926	1	n/a
46.4485944305	5	091	8	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
56.6558123139	5	010	9	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide014.jpeg
61.8503557545	5	013	10	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide076.jpeg
67.045468039	5	111	11	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide032.jpeg
67.045468039	5	111	11	4	n/a	n/a	n/a
71.1972842337	0	111	11	5	4.15181619512	b	1
72.2583056737	5	014	12	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide091.jpeg
77.4642287567	5	012	13	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide057.jpeg
82.6441069977	5	015	14	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide103.jpeg
