onset	duration	trial_type	trial_number	event_code	response_time	response	result
-14.9939840999	n/a	n/a	n/a	1	n/a	n/a	n/a
0.0	0	n/a	n/a	2	14.99398409994319	n/a	n/a
0.019293599762	5	090	0	3	n/a	n/a	C:\stimtool3\CueReactivity\media\blank.png
10.2055354998	5	001	1	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide023.jpeg
15.4068124997	5	000	2	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide003.jpeg
20.6069314	5	005	3	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide106.jpeg
25.8063932001	5	102	4	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide047.jpeg
25.8063932001	5	102	4	4	n/a	n/a	n/a
26.6649432001	0	102	4	5	0.8585500000044703	b	1
31.0054365001	5	004	5	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide091.jpeg
36.2063593999	5	003	6	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide082.jpeg
41.4056644998	5	009	7	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
42.9764787001	0	009	7	7	1.5708142002113163	1	n/a
46.4390114001	5	091	8	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
56.6056308998	5	010	9	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide014.jpeg
61.8057288001	5	013	10	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide076.jpeg
67.0070317001	5	111	11	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide032.jpeg
67.0070317001	5	111	11	4	n/a	n/a	n/a
67.8511945	0	111	11	5	0.8441627998836339	b	1
72.2057272997	5	014	12	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide091.jpeg
77.4078148999	5	012	13	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide057.jpeg
82.6048081997	5	015	14	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide103.jpeg
87.8042472	5	019	15	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
88.5957872998	0	019	15	7	0.791540099773556	2	n/a
92.8406080999	5	091	16	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
105.0066502	5	100	17	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide004.jpeg
105.0066502	5	100	17	4	n/a	n/a	n/a
105.8545251	0	100	17	5	0.8478748998604715	b	1
110.2048998	5	005	18	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide111.jpeg
115.4057143	5	001	19	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide026.jpeg
120.6055944	5	003	20	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide088.jpeg
125.8051256	5	004	21	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide100.jpeg
131.0071231	5	002	22	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide050.jpeg
136.2034474	5	009	23	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
136.7938663	0	009	23	7	0.590418899897486	1	n/a
141.2399795	5	091	24	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
149.405297	5	012	25	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide058.jpeg
154.6051846	5	015	26	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide113.jpeg
159.804768	5	113	27	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide071.jpeg
159.804768	5	113	27	4	n/a	n/a	n/a
160.4364329	0	113	27	5	0.6316649001091719	y	1
165.0057251	5	014	28	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide100.jpeg
170.2052239	5	010	29	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide006.jpeg
175.4067797	5	011	30	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide027.jpeg
180.603706	5	019	31	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
181.313551	0	019	31	7	0.7098449999466538	2	n/a
185.6421014	5	091	32	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
193.8071802	5	003	33	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide085.jpeg
199.0071606	5	102	34	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide041.jpeg
199.0071606	5	102	34	4	n/a	n/a	n/a
199.640651	0	102	34	5	0.6334903999231756	b	1
204.2081503	5	004	35	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide096.jpeg
209.4055075	5	001	36	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide029.jpeg
214.6061272	5	005	37	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide117.jpeg
219.8064837	5	000	38	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide016.jpeg
225.00377	5	009	39	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
225.7655743	0	009	39	7	0.7618042998947203	1	n/a
230.0436646	5	091	40	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
242.2062499	5	012	41	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide048.jpeg
247.4057768	5	014	42	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide098.jpeg
252.6063998	5	010	43	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide009.jpeg
257.8083914	5	115	44	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide120.jpeg
257.8083914	5	115	44	4	n/a	n/a	n/a
261.7022999	0	115	44	5	3.8939085002057254	b	1
263.0054821	5	013	45	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide084.jpeg
268.2065915	5	011	46	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide023.jpeg
273.4035057	5	019	47	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
274.6320454	0	019	47	7	1.228539700154215	2	n/a
278.4443383	5	091	48	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
286.6065921	5	003	49	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide076.jpeg
291.8070412	5	001	50	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide022.jpeg
297.0060188	5	005	51	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide107.jpeg
302.2052338	5	004	52	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide099.jpeg
307.4059042	5	000	53	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide014.jpeg
312.607252	5	102	54	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide046.jpeg
312.607252	5	102	54	4	n/a	n/a	n/a
313.3192982	0	102	54	5	0.7120461999438703	b	1
317.8045918	5	009	55	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
319.3178837	0	009	55	7	1.5132918995805085	1	n/a
322.8497376	5	091	56	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
333.0066706	5	012	57	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide068.jpeg
338.2049634	5	014	58	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide089.jpeg
343.4075644	5	115	59	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide110.jpeg
343.4075644	5	115	59	4	n/a	n/a	n/a
344.0404724	0	115	59	5	0.6329080001451075	y	1
348.6062279	5	011	60	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide030.jpeg
353.8051988	5	010	61	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide012.jpeg
359.0066927	5	013	62	3	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide070.jpeg
364.2050939	5	019	63	6	n/a	n/a	C:\stimtool3\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
365.2679939	0	019	63	7	1.0629000002518296	2	n/a
369.2468138	5	091	64	3	n/a	n/a	C:\stimtool3\CueReactivity\media\fixation.png
381.4045272	5	090	65	3	n/a	n/a	C:\stimtool3\CueReactivity\media\blank.png
391.6640098	0	n/a	n/a	99	n/a	n/a	n/a
