onset	duration	trial_type	trial_number	event_code	response_time	response	result
-17.4809798485	n/a	n/a	n/a	1	n/a	n/a	n/a
0.0	0	n/a	n/a	2	17.4809798485	n/a	n/a
0.0130644622	5	090	0	3	n/a	n/a	C:\StimTool\CueReactivity\media\blank.png
10.252428936	5	001	1	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide023.jpeg
11.9137520488	0	001	1	5	1.66132311278	b	2
15.4800209853	5	000	2	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide003.jpeg
16.1141027504	0	000	2	5	0.634081765078	b	2
20.6668804931	5	005	3	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide106.jpeg
22.8618482968	0	005	3	5	2.19496780366	b	2
25.8472596802	5	102	4	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide047.jpeg
25.8472596802	5	102	4	4	n/a	n/a	n/a
27.2455254365	0	102	4	5	1.39826575632	b	1
31.0733540239	5	004	5	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide091.jpeg
32.6950226748	0	004	5	5	1.62166865089	b	2
36.2471301213	5	003	6	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide082.jpeg
37.6103273004	0	003	6	5	1.36319717916	b	2
41.404771736	5	009	7	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
43.4933759881	0	009	7	7	2.08860425209	1	n/a
46.4400680876	5	091	8	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
56.6479475827	5	010	9	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide014.jpeg
58.7583810726	0	010	9	5	2.1104334899	r	2
61.8520634706	5	013	10	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide076.jpeg
