onset	duration	trial_type	trial_number	event_code	response_time	response	result
-29.1634804565	n/a	n/a	n/a	1	n/a	n/a	n/a
0.0	0	n/a	n/a	2	29.1634804564	n/a	n/a
0.024471737	5	090	0	3	n/a	n/a	C:\StimTool\CueReactivity\media\blank.png
10.2768240902	5	001	1	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide023.jpeg
15.441383021	5	000	2	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide003.jpeg
20.6665370549	5	005	3	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide106.jpeg
25.8675880543	5	102	4	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide047.jpeg
25.8675880543	5	102	4	4	n/a	n/a	n/a
26.9752724608	0	102	4	5	1.10768440648	b	1
31.0690843389	5	004	5	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide091.jpeg
36.2595203394	5	003	6	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedNeutralCues120\Slide082.jpeg
41.4055115095	5	009	7	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
42.1901762508	0	009	7	7	0.78466474131	1	n/a
46.4418058051	5	091	8	3	n/a	n/a	C:\StimTool\CueReactivity\media\fixation.png
56.6279965956	5	010	9	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide014.jpeg
61.8704026673	5	013	10	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide076.jpeg
67.0649745303	5	111	11	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide032.jpeg
67.0649745303	5	111	11	4	n/a	n/a	n/a
68.1353481435	0	111	11	5	1.07037361323	b	1
72.2650496917	5	014	12	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide091.jpeg
77.4894402667	5	012	13	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide057.jpeg
82.6651656717	5	015	14	3	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\finalcueset\ExtractedOpioidCues120\Slide103.jpeg
87.8050306177	5	019	15	6	n/a	n/a	C:\StimTool\CueReactivity\media\MethOpioidDatabase\urge_question_drugs.PNG
